index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
2596,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002596.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0257.wav,True,10.177938461303711,0.004026156384497881,0.8336081504821777
2597,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002597.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0258.wav,True,9.775897026062012,0.0028289728797972202,0.8091972470283508
2598,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002598.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0259.wav,True,13.038507461547852,0.011482768692076206,0.8118082284927368
2599,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002599.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0260.wav,True,11.300472259521484,0.007711026351898909,0.799487829208374
2600,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002600.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0261.wav,True,12.227355003356934,0.005609160289168358,0.8418028950691223
2601,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002601.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0262.wav,True,8.978134155273438,0.002607995178550482,0.7742013931274414
2602,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002602.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0263.wav,True,9.825373649597168,0.0026583147700875998,0.8213057518005371
2603,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002603.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0264.wav,True,9.237326622009277,0.0029158219695091248,0.8206760883331299
2604,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002604.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0265.wav,True,12.6305570602417,0.010908151976764202,0.7989310026168823
2605,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002605.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0266.wav,True,15.282124519348145,0.023701582103967667,0.8581140041351318
2606,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002606.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0267.wav,True,10.123008728027344,0.0030516847036778927,0.8180290460586548
2607,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002607.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0268.wav,True,9.251250267028809,0.0027958957944065332,0.7999365925788879
2608,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002608.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session2\wav_arrayMic\0269.wav,True,9.248068809509277,0.0025234424974769354,0.7970759868621826
2609,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002609.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0006.wav,True,11.76622486114502,0.00506974384188652,0.8389987945556641
2610,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002610.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0007.wav,True,11.53936767578125,0.00451565021649003,0.8423522710800171
2611,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002611.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0008.wav,True,10.585163116455078,0.003528342815116048,0.8320547938346863
2612,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002612.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0009.wav,True,11.328453063964844,0.008478917181491852,0.8019694089889526
2613,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002613.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0010.wav,True,9.442071914672852,0.0025312798097729683,0.8370638489723206
2614,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002614.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0011.wav,True,9.399920463562012,0.0032078030053526163,0.8220458030700684
2615,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002615.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0012.wav,True,8.987160682678223,0.0022990971338003874,0.7959796786308289
2616,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002616.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0013.wav,True,9.762343406677246,0.0032996470108628273,0.8199623823165894
2617,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002617.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0014.wav,True,11.871381759643555,0.008033042773604393,0.812361478805542
2618,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002618.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0015.wav,True,12.115479469299316,0.010172377340495586,0.8120787143707275
2619,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002619.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0016.wav,True,9.403716087341309,0.0026350708212703466,0.8319624066352844
2620,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002620.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0017.wav,True,10.727034568786621,0.00714788818731904,0.8008626699447632
2621,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002621.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0018.wav,True,11.510923385620117,0.005233545787632465,0.8423079252243042
2622,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002622.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0019.wav,True,10.62063217163086,0.003891698317602277,0.811154305934906
