index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
7272,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007272.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0211.wav,True,6.107288360595703,0.0033120885491371155,0.9999988079071045
7273,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007273.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0212.wav,True,9.447397232055664,0.006276255939155817,0.9999988079071045
7274,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007274.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0213.wav,True,9.32259750366211,0.0067434171214699745,0.9999988675117493
7275,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007275.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0214.wav,True,10.383115768432617,0.008433819748461246,0.9999988079071045
7276,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007276.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0215.wav,True,9.603498458862305,0.007180658169090748,0.9999988079071045
7277,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007277.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0216.wav,True,11.379981994628906,0.009863407351076603,0.9999988079071045
7278,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007278.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0217.wav,True,10.295703887939453,0.00819652620702982,0.9999988079071045
7279,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007279.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0218.wav,True,9.936155319213867,0.007166665978729725,0.9999988079071045
7280,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007280.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0219.wav,True,13.700108528137207,0.02222682721912861,0.9999988079071045
7281,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007281.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0220.wav,True,10.57600212097168,0.00833886954933405,0.9999988079071045
7282,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007282.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0221.wav,True,12.570906639099121,0.013212781399488449,0.9999988079071045
7283,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007283.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0222.wav,True,13.315275192260742,0.020949387922883034,0.9999988079071045
7284,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007284.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0223.wav,True,12.350046157836914,0.012538743205368519,0.9999988079071045
7285,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007285.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0224.wav,True,10.610830307006836,0.008589821867644787,0.9999988079071045
7286,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007286.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0225.wav,True,12.294073104858398,0.012770477682352066,0.9999988079071045
7287,cwgan_gp,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\cwgan_gp\cwgan_gp_007287.wav,E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0226.wav,True,9.029389381408691,0.005983112845569849,0.9999988079071045
